https://immovlan.be/en/detail/villa/for-sale/7100/la-louviere/vbd43117,7100,2,12,285000,2,2,205,1,0,N/A,1,1,404,4,0,4
https://immovlan.be/en/detail/ground-floor/for-sale/4000/liege/vbd70423,4000,1,03,334822,2,1,60,N/A,N/A,N/A,1,1,N/A,1,N/A,4
https://immovlan.be/en/detail/apartment/for-sale/9040/sint-amandsberg/rbt69050,9040,1,01,579000,2,2,127,1,N/A,N/A,1,1,N/A,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vba18663,1040,1,01,849000,2,2,N/A,N/A,0,N/A,1,1,N/A,2,N/A,1
https://immovlan.be/en/detail/residence/for-sale/6044/roux/vbc81604,6044,2,11,120000,2,2,95,N/A,0,N/A,1,0,90,2,N/A,4
https://immovlan.be/en/detail/apartment/for-sale/3740/beverst/rbv30571,3740,1,01,420159,2,2,106,N/A,0,N/A,1,0,N/A,4,N/A,1
https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd64465,1390,2,11,1500000,2,4,365,1,0,1,1,1,6777,4,0,4
https://immovlan.be/en/detail/residence/for-sale/6440/froidchapelle/vbd62737,6440,2,11,155000,2,2,55,1,0,N/A,0,1,562,3,0,2
https://immovlan.be/en/detail/residence/for-sale/8531/hulste/rbu73964,8531,2,11,460000,2,3,178,N/A,N/A,N/A,0,1,488,3,N/A,2
https://immovlan.be/en/detail/triplex/for-rent/7600/peruwelz/vwd16515,7600,1,07,600,1,3,130,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,3
https://immovlan.be/en/detail/residence/for-sale/2800/mechelen/rbv28138,2800,2,11,325000,2,4,143,N/A,N/A,N/A,1,1,125,2,N/A,3
https://immovlan.be/en/detail/apartment/for-rent/7600/peruwelz/vbd54122,7600,1,01,730,1,2,99,N/A,0,N/A,0,0,N/A,2,N/A,2
https://immovlan.be/en/detail/residence/for-sale/3140/keerbergen/rbu28440,3140,2,11,425000,2,7,351,1,N/A,N/A,1,1,895,2,0,5
https://immovlan.be/en/detail/residence/for-sale/4102/ougree/vbd40892,4102,2,11,79000,2,3,82,1,0,N/A,0,0,113,3,0,5
https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/rbv02053,8370,1,01,165000,2,1,54,N/A,1,N/A,1,0,N/A,N/A,N/A,4
https://immovlan.be/en/detail/studio/for-sale/4020/liege/vbd66041,4020,1,05,92500,2,1,39,N/A,N/A,N/A,1,0,N/A,N/A,N/A,5
https://immovlan.be/en/detail/residence/for-rent/8840/staden/rbv14442,8840,2,11,895,1,3,140,N/A,0,N/A,1,1,N/A,2,N/A,2
https://immovlan.be/en/detail/apartment/for-sale/4730/hauset/vbd21169,4730,1,01,458678,2,2,112,N/A,N/A,N/A,1,0,N/A,N/A,N/A,2
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vba70206,6200,2,11,139999,2,2,152,1,0,N/A,1,1,295,3,0,5
https://immovlan.be/en/detail/chalet/for-sale/5542/blaimont/vbc84104,5542,2,17,70000,2,2,40,1,1,N/A,1,0,257,4,N/A,5
https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbv35062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd85346,1040,1,01,374000,2,1,75,N/A,N/A,0,1,0,N/A,2,N/A,1
https://immovlan.be/en/detail/mixed-building/for-sale/8310/assebroek/rwc41815,8310,2,13,299000,2,4,228,1,N/A,N/A,1,1,192,3,N/A,4
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd82293,7000,2,11,270000,2,3,162,N/A,N/A,N/A,0,1,N/A,4,N/A,4
https://immovlan.be/en/detail/apartment/for-rent/1050/elsene/vbd55593,1050,1,01,2200,1,2,135,1,1,N/A,1,0,N/A,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/rbv08118,7500,1,01,269000,2,2,150,1,0,N/A,0,0,N/A,2,0,4
https://immovlan.be/en/detail/villa/for-sale/7170/manage/rwc40776,7170,2,12,288050,2,3,1,1,N/A,N/A,N/A,1,417,4,N/A,2
https://immovlan.be/en/detail/duplex/for-sale/8620/nieuwpoort/rbv24513,8620,1,04,525000,2,3,121,N/A,N/A,N/A,1,0,N/A,N/A,1,1
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu79367,1800,2,11,345000,2,N/A,N/A,N/A,N/A,N/A,0,0,150,2,N/A,1
https://immovlan.be/en/detail/villa/for-sale/1180/ukkel/vbd37937,1180,2,12,1650000,2,6,375,1,0,N/A,1,1,1250,4,0,4
https://immovlan.be/en/detail/residence/for-sale/1495/marbais/vbd36968,1495,2,11,175000,2,3,130,N/A,0,N/A,1,0,103,2,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/8000/brugge/rbv28965,8000,1,01,299000,2,2,88,N/A,N/A,N/A,1,0,N/A,N/A,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30688,2300,1,01,192000,2,1,59,N/A,0,N/A,1,0,N/A,3,N/A,1
https://immovlan.be/en/detail/apartment/for-sale/7600/peruwelz/vbd64301,7600,1,01,175000,2,1,70,N/A,0,N/A,0,0,N/A,4,N/A,1
https://immovlan.be/en/detail/apartment/for-sale/5377/baillonville/vbd07592,5377,1,01,145000,2,2,90,N/A,0,N/A,1,1,N/A,N/A,N/A,1
https://immovlan.be/en/detail/mixed-building/for-sale/4032/chenee/vbd57851,4032,2,13,175000,2,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,4
