url,price,postal_code,locality,bedrooms,surface,buildable_surface,agency,description
https://immovlan.be/en/detail/residence/for-sale/2627/schelle/rbv31460,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/6040/jumet/vbd88739,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/4000/liege/vbd89240,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4460/grace-hollogne/vbd88984,,,,,,,,
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd89571,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30659,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/3150/haacht/rbv31077,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/3150/haacht/rbv31078,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5580/han-sur-lesse/vbd89621,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbv31396,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5600/villers-le-gambon/vwd16699,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7530/gaurain-ramecroix/vbd88796,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6280/acoz/vbd89079,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9120/haasdonk/rbv30443,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd89243,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1500/halle/rbv31377,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv30405,,,,,,,,
https://immovlan.be/en/detail/villa/for-sale/8800/roeselare/rbv29959,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv29945,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbv30429,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd88700,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89639,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/5300/andenne/vbd89278,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbv30486,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd89024,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7100/la-louviere/vbd89260,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd89306,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6790/aubange/vbd89301,,,,,,,,
https://immovlan.be/en/detail/duplex/for-sale/3320/hoegaarden/vbd89270,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9400/appelterre-eichem/rbv31594,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv30553,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd89511,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7110/maurage/vbd89172,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd89512,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6790/aubange/vbd88911,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6030/goutroux/vbd89605,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd89281,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/7100/la-louviere/vwd16672,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd88760,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2250/olen/rbv30913,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/4820/dison/vbd88703,,,,,,,,
https://immovlan.be/en/detail/mixed-building/for-sale/7170/manage/vbd88977,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5150/floriffoux/vbd88704,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/2500/lier/rbv29770,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89638,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd89154,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd89429,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbv30696,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd89282,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/6001/marcinelle/rbv30520,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/8870/izegem/rbv29960,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd89648,,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd88679,,,,,,,,
